"CCN","RPT_NUM","HOSP_NAME","ADDRESS","ZIP","CST_CHRG","NET_REV_CAID","CAID_COST","DIFF_CAID_REV","TOT_UNCOMP_COST","BAD_DEBT","COST_UNCOMP","CHAR_CHRG_UNIN","CHAR_CHRG_TOT","COST_CHAR_UNIN","COST_CHAR_TOT","CHAR_CHRG_INS","COST_CHAR_INS","DISCHRG","DISCHRG_HMO","HOSP_CHRG_INPAT","HOSP_CHRG_OUTPAT","HOSP_CHRG_TOT"
"033042",795570,"BHSM REHABILITATION","775 EAST WILLETTA STREET_PHOENIX_AZ","85006",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592,1018,294640337,NA,294640337
"034013",795571,"ST. LUKES BEHAVIORAL HEALTH CENTER","1800 EAST VAN BUREN STREET_PHOENIX_AZ","85006",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,102312434,5638117,107950551
"102022",795582,"SSH - GAINESVILLE INC","1600 SOUTHWEST ARCHER ROAD_GAINESVILLE_FL","32610",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,93,217196277,NA,217196277
"154014",795588,"THE OTIS R. BOWEN CENTER","9 PEQUIGNOT DR_PIERCETON_IN","46562",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,6188997,14324070,20513067
"154031",795589,"OAKLAWN PSYCHIATRIC CENTER  INC.","330 LAKEVIEW DRIVE_GOSHEN_IN","46527",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,4298616,7479493,11778109
"342015",795602,"CAROLINAS CONTINUECARE PINEVILLE","10648 PARK RD_CHARLOTTE_NC","28210",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,38,70927763,NA,70927763
"154011",795632,"INCOMPASS HEALTHCARE","285 BIELBY ROAD_LAWRENCEBURG_IN","47025",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,4544766,7615084,12159850
"182002",795638,"CONTINUING CARE HOSPITAL","150 N. EAGLE STREET_LEXINGTON_KY","40509",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,16,40127904,NA,40127904
"452097",795660,"VIBRA SPECIALTY HOSP DALLAS","2700 WALKER WAY_DESOTO_TX","75115",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,11,76662533,NA,76662533
"102019",795678,"KINDRED HOSPITAL OCALA","1500 SW 1ST AVENUE  5TH FLOOR_OCALA_FL","34474",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,12,44346868,NA,44346868
"154035",795683,"4C HEALTH","1015 MICHIGAN AVENUE_LOGANSPORT_IN","46947",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,2298824,6493979,8792803
"154050",795684,"NORTHEASTERN CENTER","220 S. MAIN ST._KENDALLVILLE_IN","46755",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,3635637,7202907,10838544
"154052",795685,"PORTER-STARKE SERVICES  INC","601 WALL ST_VALPARAISO_IN","46385",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,3500290,4750967,8251257
"033045",795706,"REUNION REHABILITATION HOSPITAL PEOR","13451 N 94TH DR_PEORIA_AZ","85381",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,454,84,30024856,NA,30024856
"492009",795736,"SSH - RICHMOND","2220 EDWARD HOLLAND DRIVE_RICHMOND_VA","23230",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,87,157671808,NA,157671808
"144010",795752,"CHICAGO READ MENTAL HEALTH CENTER","4200 N OAK PARK AVE_CHICAGO_IL","60634",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,126218,435582,561800
"144038",795753,"CHOATE MENTAL HEALTH CENTER","1000 N MAIN_ANNA_IL","62906",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,282290,676071,958361
"222003",795758,"TEWKSBURY HOSPITAL","365 EAST STREET_TEWKSBURY_MA","02129",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,174509996,228644,174738640
"224001",795759,"TAUNTON STATE HOSPITAL","60 HODGES AVENUE_TAUNTON_MA","02780",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,25843790,3168,25846958
"234045",795761,"BEAUMONT BEHAVIORAL HEALTH","18001 ROTUNDA DRIVE_DEARBORN_MI","48124",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,65602000,3585200,69187200
"444029",795787,"PINEWOOD SPRINGS","1001 N JAMES M CAMPBELL BLVD_COLUMBIA_TN","38401",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,298,107742898,8305990,116048888
"034031",795801,"QUAIL RUN BEHAVIORAL HEALTH","2545 WEST QUAIL AVENUE_PHOENIX_AZ","85027",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,NA,64891200,3178300,68069500
"352004",795817,"VIBRA HOSPITAL OF FARGO  LLC","5225 23RD AVE S. 7TH FLOOR_FARGO_ND","58104",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,24,119605129,504,119605633
"454152",795831,"CANYON CREEK HOSPITAL","1201 CANYON CREEK DRIVE_TEMPLE_TX","76502",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,206,37120000,4052500,41172500
"494022",795832,"POPLAR SPRINGS HOSPITAL","350 POPLAR DRIVE_PETERSBURG_VA","23805",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,NA,87805743,2642352,90448095
"064023",795843,"COLORADO WEST PSYCHIATRIC HOSPITAL","515 28 3/4 ROAD_GRAND JUNCTION_CO","81501",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,36862845,39764,36902609
"182010",795856,"ARH ADVANCED CARE - BIG SANDY","260 HOSPITAL DRIVE_SOUTH WILLIAMSON_KY","41503",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4127654,NA,4127654
"052046",795884,"KINDRED HOSPITAL PARAMOUNT","16453 SOUTH COLORADO AVE._PARAMOUNT_CA","90723",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,150,352918439,4494549,357412988
"054152",795885,"TELECARE SANTA CRUZ PHF","2250 SOQUEL AVE SUITE 150_SANTA CRUZ_CA","95062",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,11883390,NA,11883390
"244013",795904,"FERGUS FALLS CBHH","444 LAFAYETTE ROAD_ST. PAUL_MN","55164",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,538002,NA,538002
"254009",795905,"NORTH MISSISSIPPI STATE HOSPITAL","1937 BRIAR RIDGE ROAD_TUPELO_MS","38804",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,8718360,NA,8718360
"272001",795908,"ADVANCED CARE HOSPITAL OF MONTANA","3528 GABEL ROAD_BILLINGS_MT","59102",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,13,38512204,2560,38514764
"304000",795910,"NEW HAMPSHIRE HOSPITAL","36 CLINTON ST_CONCORD_NH","03301",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,85079549,NA,85079549
"394014",795976,"WERNERSVILLE STATE HOSPITAL","160 MAIN STREET_WERNERSVILLE_PA","19565",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,81932796,NA,81932796
"102018",796001,"PAM SPECIALTY HOSPITAL OF SARASOTA","6150 EDGELAKE DRIVE_SARASOTA_FL","34240",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,82,86912350,10256,86922606
"114016",796007,"ST. SIMONS BY THE SEA","2927 DEMERE ROAD_ST. SIMONS ISLAND_GA","31522",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,40684600,1063125,41747725
"214004",796018,"SPRINGFIELD HOSPITAL CENTER","6655 SYKESVILLE RD_SYKESVILLE_MD","21784",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,86402914,NA,86402914
"222027",796020,"NEW ENGLAND SINAI","150 YORK STREET_STOUGHTON_MA","02072",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,14,56639183,3710307,60349490
"444025",796041,"CRESTWYN BEHAVIORAL HEALTH","9485 CRESTWYN HILLS COVE_MEMPHIS_TN","38125",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,43788429,1630648,45419077
"444030",796042,"ST THOMAS ASCENSION","4220 HARDING ROAD_NASHVILLE_TN","37205",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,2,47305499,62400,47367899
"501992",796048,"SUNRISE HAVEN","24423 100TH AVE SE_KENT_WA","98030",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,591255,NA,591255
"034040",796050,"VIA LINDA BEHAVIORAL HOSPITAL","9160 EAST HORSESHOE ROAD_SCOTTSDALE_AZ","85258",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,53207000,3300648,56507648
"074003",796063,"CONNECTICUT VALLEY HOSPITAL","EASTERN DRIVE_MIDDLETOWN_CT","06457",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,3216422,NA,3216422
"143300",796073,"ANN & ROBERT H. LURIE CHILDRENS HOS","225 EAST CHICAGO AVENUE_CHICAGO_IL","60611",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,2077498971,1648314714,3725813685
"154021",796074,"GRANT BLACKFORD MENTAL HEALTH  INC.","505 WABASH AVENUE_MARION_IN","46952",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,1587106,5882495,7469601
"244015",796090,"BAXTER BEHAVORIAL HEALTH HSP","444 LAFAYETTE ROAD_ST. PAUL_MN","55164",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,33456,NA,33456
"304001",796099,"HAMPSTEAD HOSPITAL","218 EAST ROAD_HAMPSTEAD_NH","03841",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,18149474,NA,18149474
"013025",796148,"ENCOMPASS HEALTH LAKESHORE REHABILIT","ENCOMPASS HEALTH LAKESHORE REHABILIT_BIRMINGHAM_AL","35209",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062,485,73300141,NA,73300141
"013028",796149,"ENCOMPASS HEALTH REHABILITATION HOSP","4465 NARROW LANE ROAD_MONTGOMERY_AL","36116",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,914,367,52805519,NA,52805519
"013032",796150,"ENCOMPASS HEALTH REHABILITATION HOSP","801 GOODYEAR AVENUE_GADSDEN_AL","35903",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,234,38883499,588,38884087
"053031",796153,"ENCOMPASS HEALTH REHABILITATION HOSP","5001 COMMERCE DRIVE_BAKERSFIELD_CA","93303",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,935,248,68325762,1501,68327263
"103028",796158,"ENCOMPASS HEALTH REHABILITATION HOS","4399 KNOB HILL ROAD_SUNRISE_FL","33351",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1536,342,77736886,6709,77743595
"103033",796159,"ENCOMPASS HEALTH REHABILITATION HOSP","1675 RIGGINS ROAD_TALLAHASSEE_FL","32308",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,673,132,28954687,NA,28954687
"103034",796160,"SEA PINES REHABILITATION HOSPITAL  A","101 EAST FLORIDA AVENUE_MELBOURNE_FL","32901",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366,308,59482388,NA,59482388
"103037",796161,"ENCOMPASS HEALTH REHABILITATION HOSP","901 NORTH CLEARWATER - LARGO ROAD_LARGO_FL","33770",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087,297,47965617,NA,47965617
"103038",796162,"ENCOMPASS HEALTH REHABILITATION HOSP","20601 OLD CUTLER ROAD_MIAMI_FL","33189",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,776,162,38893645,NA,38893645
"103040",796163,"ENCOMPASS HEALTH REHABILITATION HOSP","1847 FLORIDA AVE_PANAMA CITY_FL","32405",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,156,34826993,NA,34826993
"103042",796164,"ENCOMPASS HEALTH REHABILITATION HOSP","12440 CORTEZ BLVD_BROOKSVILLE_FL","34613",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1139,370,51507785,711157,52218942
"113032",796166,"REHABILITATION HOSPITAL OF NEWNAN","2101 E. NEWAN CROSSING BLVD_NEWNAN_GA","30265",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,199,45677214,5869,45683083
"113034",796167,"ENCOMPASS HEALTH REHABILITATION HOSP","1165 SANDERS ROAD_CUMMING_GA","30041",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,944,197,41702683,NA,41702683
"203025",796178,"NEW ENGLAND REHABILITATION HOSPITAL","335 BRIGHTON AVENUE UNIT 201_PORTLAND_ME","04102",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,897,540,55982371,3674282,59656653
"213028",796179,"ENCOMPASS HEALTH REHABILITATION HOSP","200 TILGHMAN ROAD_SALISBURY_MD","21804",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,152,54723808,NA,54723808
"223030",796182,"ENCOMPASS HEALTH REHABILITATION HOSP","222 STATE STREET_LUDLOW_MA","01056",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1092,140,42953948,NA,42953948
"313029",796187,"ENCOMPASS HEALTH REHABILITATION HOSP","14 HOSPITAL DRIVE_TOMS RIVER_NJ","08755",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1688,184,69393888,NA,69393888
"323027",796190,"ENCOMPASS HEALTH REHABILITATION HOSP","7000 JEFFERSON ST.  NE_ALBUQUERQUE_NM","87109",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,539,550,49666597,1741,49668338
"392025",796198,"POST ACUTE MEDICAL AT NANTICOKE","575 NORTH RIVER STREET_WILKES-BARRE_PA","18764",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,12,38674946,8446,38683392
"423025",796199,"ENCOMPASS HEALTH REHABILITATION HOSP","2935 COLONIAL DRIVE_COLUMBIA_SC","29203",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1315,265,54592812,NA,54592812
"423026",796200,"ENCOMPASS HEALTH REHABILITATION HOSP","900 EAST CHEVES ST_FLORENCE_SC","29506",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,99,33666939,NA,33666939
"423027",796201,"ENCOMPASS HEALTH REHABILITATION HOSP","9181 MEDCOM STREET_NORTH CHARLESTON_SC","29406",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,756,185,32831000,252,32831252
"443029",796202,"ENCOMPASS HEALTH REHABILITATION HOSP","1282 UNION AVE_MEMPHIS_TN","38104",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,359,50097660,2312781,52410441
"443031",796203,"ENCOMPASS HEALTH REHABILITATION HOSP","4100 AUSTIN PEAY HIGHWAY_MEMPHIS_TN","68128",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,680,173,33196435,255,33196690
"443033",796204,"QUILLEN REHABILITATION HOSPITAL  A","2511 WESLEY STREET_JOHNSON CITY_TN","37601",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,429,232,25507401,NA,25507401
"443036",796205,"WEST TENNESSEE HEALTHCARE REHABILITA","616 WEST FOREST AVENUE_JACKSON_TN","38301",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,784,220,37566696,NA,37566696
"454093",796220,"SUNRISE CANYON HOSPITAL","1950 ASPEN AVENUE_LUBBOCK_TX","79408",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,4581830,NA,4581830
"463025",796221,"ENCOMPASS HEALTH REHABILITATION HOSP","8074 SOUTH 1300 EAST_SANDY_UT","84094",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,527,216,36798678,2120,36800798
"493029",796222,"UVA ENCOMPASS HEALTH REHABILITATION","515 RAY C. HUNT DRIVE_CHARLOTTESVILLE_VA","22903",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,170,35824261,NA,35824261
"673072",796232,"PAM REHAB HOSP OF HOUSTON HEIGHTS","1917 ASHLAND STREET FOURTH FLOOR_HOUSTON_TX","77008",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,528,108,34377172,NA,34377172
"134009",796243,"LIFEWAYS HOSPITAL","8050 NORTHVIEW STREET_BOISE_ID","83704",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,7578056,227638,7805694
"334009",796258,"NEW YORK P.I.","1051 RIVERSIDE DRIVE_NEW YORK_NY","10032",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,116197,5787853,5904050
"334043",796259,"SOUTH BEACH P.C.","777 SEAVIEW AVE._STATEN ISLAND_NY","10305",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,730795,23780699,24511494
"334052",796260,"BUFFALO P.C.","400 FOREST AVE._BUFFALO_NY","14213",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,503741,9415250,9918991
"343027",796264,"NOVANT HEALTH REHABILITATION HOSPITA","2475 HILLCREST CENTER CIRCLE_WINSTON SALEM_NC","27103",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,667,395,51764327,1549,51765876
"374006",796273,"CARL ALBERT COMMUNITY MENTAL HEALTH","1101 E MONROE_MCALESTER_OK","74501",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,3362182,4350299,7712481
"423032",796275,"ENCOMPASS HEALTH REHABILITATION HOSP","107 SEAGRASS STATION ROAD_BLUFFTON_SC","29910",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,774,99,31119884,NA,31119884
"423033",796276,"TIDELANDS HEALTH REHABILITATION HOSP","4070 HIGHWAY 17 BYPASS SOUTH  4TH_MURRELLS INLET_SC","29576",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1575,154,57898639,270,57898909
"423035",796277,"ENCOMPASS HEALTH REHABILITATION OF G","3372 LAURENS ROAD_GREENVILLE_SC","29607",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,765,118,33594257,NA,33594257
"513030",796311,"ENCOMPASS HEALTH REHABILITATION HOSP","1160 VAN VOORHIS ROAD_MORGANTOWN_WV","26505",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1590,272,72715885,NA,72715885
"043032",796322,"ENCOMPASS HEALTH REHABILITATION HOSP","153 EAST MONTE PAINTER DRIVE_FAYETTEVILLE_AR","72703",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,968,249,51229414,765,51230179
"224039",796345,"HAVERHILL PAVILION","76 SUMMER STREED_HAVERHILL_MA","01832",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,NA,34242601,NA,34242601
"264034",796353,"SOUTHEAST BEHAVIORAL HOSPITAL","639 SOUTH SILVER SPRING ROAD_CAPE GIRARDEAU_MO","63703",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,126,30533675,2101750,32635425
"334004",796363,"CREEDMOOR P.C.","80-45 WINCHESTER BLVD._QUEENS VILLAGE_NY","11427",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,1007225,11556293,12563518
"334013",796364,"PILGRIM P.C.","998 CROOKED HILL ROAD_WEST BRENTWOOD_NY","11717",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,1098853,18019136,19117989
"334015",796365,"ROCKLAND P.C.","140 OLD ORANGEBURG ROAD_ORANGEBURG_NY","10962",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,1353295,22807342,24160637
"372018",796376,"POST ACUTE MEDICAL TULSA","3219 SOUTH 79TH EAST AVE_TULSA_OK","74145",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,61,87181126,37384,87218510
"454029",796406,"ASCENSION SETON SHOAL CREEK","3501 MILLS AVENUE_AUSTIN_TX","78731",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,32748808,7357380,40106188
"673057",796420,"WARM SPRINGS REHAB HOSP KYLE","5980 KYLE PARKWAY_KYLE_TX","78640",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,173,52071819,5791433,57863252
"053034",796430,"ENCOMPASS HEALTH REHABILITATION HOSP","15120 KENSINGTON PARK DRIVE_TUSTIN_CA","92782",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,762,272,64559954,NA,64559954
"193067",796445,"REHAB HOSPITAL OF JENNINGS","1 HOSPITAL DRIVE SUITE 1_JENNINGS_LA","70546",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,NA,11800919,NA,11800919
"223026",796447,"ENCOMPASS HEALTH REHABILITATION HOSP","2 REHABILITATION WAY_WOBURN_MA","01801",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,565,97846055,NA,97846055
"223029",796448,"FAIRLAWN REHABILITATION HOSPITAL  AN","189 MAY STREET_WORCESTER_MA","01602",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1046,414,51489044,1170,51490214
"292004",796454,"PAM SPECIALTY HOSPITAL OF RENO","235 WEST 6TH STREET  2ND FLOOR_RENO_NV","89503",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,47,97537616,29379,97566995
"292006",796455,"PAM SPECIALTY HOSPITAL OF LAS VEGAS","2500 NORTH TENAYA WAY_LAS VEGAS_NV","89128",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,53,153820380,193952,154014332
"293026",796456,"ENCOMPASS HEALTH REHABILITATION HOSP","1250 SOUTH VALLEY VIEW BLVD_LAS VEGAS_NV","89102",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,793,60,59044861,255,59045116
"293033",796457,"ENCOMPASS HEALTH REHABILITATION HOSP","9175 W OQUENDO RD_LAS VEGAS_NV","89148",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,743,49,43642438,NA,43642438
"452090",796491,"WARM SPRINGS SPECIALTY HOSP OF SA","7400 BARLITE BOULEVARD  2ND FLOOR_SAN ANTONIO_TX","78224",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,31,61895437,80694,61976131
"012010",796501,"NOLAND HOSPITAL DOTHAN II","1180 ROSS CLARK CIRCLE 4TH FLOOR_DOTHAN_AL","36301",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,37,22590580,NA,22590580
"012011",796502,"NOLAND HOSPITAL ANNISTON II","400 E. 10TH STREET 4TH FLOOR_ANNISTON_AL","36207",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,59,22939323,NA,22939323
"054146",796520,"TELECARE HERITAGE PHF","2633 EAST 27TH STREET_OAKLAND_CA","94601",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,17196101,NA,17196101
"062014",796521,"VIBRA HOSPITAL DENVER","8451 PEARL STREET_THORNTON_CO","80229",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,18,349459327,23000,349482327
"103044",796529,"ENCOMPASS HEALTH REHABILITATION HOSP","5850 SE COMMUNITY DRIVE_STUART_FL","34997",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794,327,64582856,NA,64582856
"103045",796530,"ENCOMPASS HEALTH REHABILITATION HOSP","831 SOUTH STATE ROAD 434_ALTAMONTE SPRINGS_FL","32714",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,143,59399165,NA,59399165
"102012",796616,"CURAHEALTH JACKSONVILLE LLC","4901 RICHARD STREET_JACKSONVILLE_FL","32207",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,90,77452365,105545,77557910
"132002",796625,"VIBRA HOSPITAL OF BOISE","6551 W FRANKLIN STREET_BOISE_ID","83709",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,9,34308249,NA,34308249
"142013",796626,"OSF HEALTHCARE TRANSITIONAL CARE HOS","500 WEST ROMEO B GARRETT AVE._PEORIA_IL","61605",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,12,80412711,NA,80412711
"173025",796634,"KANSAS REHABILITATION HOSPITAL  A JO","1504 SW 8TH AVE._TOPEKA_KS","66606",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,616,120,30838211,NA,30838211
"192032",796637,"LA EXTENDED CARE OF LAFAYETTE","2810 AMBASSADOR CAFFERY PKWY 6TH FLO_LAFAYETTE_LA","70506",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,1,38163367,NA,38163367
"222002",796641,"PAM SPECIALTY HOSPITAL OF STOUGHTON","909 SUMNER STREET  1ST FLOOR_STOUGHTON_MA","02072",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,66,53732074,62041,53794115
"232037",796642,"SPARROW SPECIALTY HOSPITAL","1215 E MICHIGAN AVE_LANSING_MI","48912",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,28501312,NA,28501312
"342013",796658,"PAM SPECIALTY HOSP. OF ROCKY MOUNT","1051 NOELL LANE_ROCKY MOUNT_NC","27804",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,31,114473804,106757,114580561
"362028",796660,"PAM SPECIALTY HOSPITAL OF MIAMISBURG","2310 CROSSPOINTE DRIVE_MIAMISBURG_OH","45342",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,38,61959779,27080,61986859
"372004",796673,"PAM SPECIALTY HOSP OF OKLAHOMA CITY","1407 NORTH ROBINSON AVENUE_OKLAHOMA CITY_OK","73103",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,9,57500442,19571,57520013
